0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
bin4,Private,bin7,HS-grad,bin6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Self-emp-inc,bin2,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin10,Thailand,1
bin8,Self-emp-inc,bin4,Bachelors,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin9,Local-gov,bin1,Bachelors,bin10,Never-married,Prof-specialty,Unmarried,White,Male,bin10,bin10,bin10,United-States,1
bin1,Private,bin7,Some-college,bin8,Never-married,Other-service,Own-child,White,Female,bin10,bin10,bin2,United-States,-1
bin3,Local-gov,bin5,Bachelors,bin10,Never-married,Prof-specialty,Own-child,White,Female,bin10,bin10,bin3,United-States,-1
bin7,Private,bin6,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,Peru,-1
bin10,Private,bin4,Masters,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,Greece,1
bin10,Self-emp-not-inc,bin7,HS-grad,bin6,Divorced,Craft-repair,Not-in-family,Black,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin1,Some-college,bin8,Never-married,Other-service,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin10,Private,bin5,Some-college,bin8,Married-civ-spouse,Farming-fishing,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin2,Private,bin8,Some-college,bin8,Never-married,Tech-support,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin7,Local-gov,bin1,Masters,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin7,Private,bin7,Doctorate,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin10,Private,bin6,HS-grad,bin6,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Private,bin7,HS-grad,bin6,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin2,Private,bin8,Some-college,bin8,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin3,United-States,-1
bin4,Private,bin2,HS-grad,bin6,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,bin10,bin10,bin8,?,-1
bin7,Private,bin4,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin4,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Self-emp-not-inc,bin9,Bachelors,bin10,Divorced,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin3,Some-college,bin8,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin10,Private,bin8,10th,bin1,Never-married,Transport-moving,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Federal-gov,bin2,Assoc-acdm,bin9,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin8,Private,bin7,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin7,Private,bin9,5th-6th,bin1,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin8,Mexico,-1
bin8,Private,bin7,5th-6th,bin1,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin3,Mexico,-1
bin1,Private,bin4,11th,bin2,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin2,Private,bin10,HS-grad,bin6,Married-civ-spouse,Sales,Wife,White,Female,bin10,bin10,bin8,United-States,-1
bin3,Self-emp-not-inc,bin10,HS-grad,bin6,Never-married,Craft-repair,Unmarried,White,Male,bin10,bin10,bin10,United-States,1
bin10,Self-emp-not-inc,bin10,HS-grad,bin6,Married-civ-spouse,Sales,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin8,Some-college,bin8,Never-married,Sales,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin6,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin6,Private,bin5,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin7,Private,bin5,Some-college,bin8,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin10,Private,bin10,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Private,bin6,Some-college,bin8,Married-civ-spouse,Exec-managerial,Wife,White,Female,bin10,bin10,bin8,United-States,1
bin10,Private,bin3,HS-grad,bin6,Divorced,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin9,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin4,Private,bin2,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin3,Private,bin10,HS-grad,bin6,Never-married,Sales,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin10,?,bin6,HS-grad,bin6,Widowed,?,Unmarried,White,Male,bin10,bin10,bin2,United-States,-1
bin2,Private,bin3,10th,bin1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin8,Private,bin10,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,bin10,bin10,bin8,United-States,1
bin8,Private,bin7,Assoc-acdm,bin9,Separated,Adm-clerical,Not-in-family,White,Male,bin10,bin10,bin3,United-States,-1
bin9,Private,bin3,Some-college,bin8,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin8,Self-emp-not-inc,bin10,Masters,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin7,Self-emp-inc,bin10,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin7,Private,bin8,HS-grad,bin6,Divorced,Tech-support,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin7,HS-grad,bin6,Separated,Machine-op-inspct,Own-child,White,Male,bin10,bin10,bin10,United-States,-1
bin8,State-gov,bin3,Masters,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin10,Private,bin7,Assoc-acdm,bin9,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin1,Private,bin2,11th,bin2,Never-married,Transport-moving,Other-relative,White,Male,bin10,bin10,bin1,United-States,-1
bin7,Private,bin8,Doctorate,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin4,Private,bin10,Assoc-acdm,bin9,Never-married,Adm-clerical,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin9,HS-grad,bin6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin10,Mexico,-1
bin3,Private,bin6,Bachelors,bin10,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin7,Private,bin9,Bachelors,bin10,Never-married,Sales,Not-in-family,Other,Female,bin10,bin10,bin10,United-States,1
bin10,Private,bin8,10th,bin1,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin10,?,bin2,HS-grad,bin6,Married-civ-spouse,?,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin5,HS-grad,bin6,Never-married,Adm-clerical,Own-child,Black,Female,bin10,bin10,bin8,Puerto-Rico,-1
bin9,Local-gov,bin10,HS-grad,bin6,Divorced,Other-service,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin3,Private,bin10,HS-grad,bin6,Never-married,Craft-repair,Unmarried,White,Male,bin10,bin10,bin8,Mexico,-1
bin9,Private,bin7,Masters,bin10,Divorced,Sales,Not-in-family,White,Female,bin10,bin10,bin9,United-States,-1
bin8,Private,bin8,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin9,Private,bin4,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin9,Private,bin7,1st-4th,bin1,Widowed,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin8,Mexico,-1
bin7,Self-emp-not-inc,bin1,HS-grad,bin6,Divorced,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin9,Canada,-1
bin3,Private,bin7,Bachelors,bin10,Married-civ-spouse,Tech-support,Husband,White,Male,bin10,bin10,bin3,United-States,-1
bin5,Local-gov,bin10,HS-grad,bin6,Divorced,Transport-moving,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin3,Private,bin2,Some-college,bin8,Married-AF-spouse,Protective-serv,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,?,bin9,1st-4th,bin1,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin2,Philippines,-1
bin4,Federal-gov,bin7,HS-grad,bin6,Never-married,Adm-clerical,Unmarried,Other,Female,bin10,bin10,bin9,United-States,-1
bin6,Private,bin10,Some-college,bin8,Never-married,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin10,Private,bin9,Some-college,bin8,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin3,Private,bin8,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin1,Private,bin6,Some-college,bin8,Never-married,Adm-clerical,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin10,Private,bin4,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin10,State-gov,bin5,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin6,Private,bin1,Some-college,bin8,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin10,Federal-gov,bin5,HS-grad,bin6,Never-married,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin8,Mexico,-1
bin8,Local-gov,bin6,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin8,Private,bin1,Assoc-acdm,bin9,Married-civ-spouse,Tech-support,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin3,Local-gov,bin3,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,Other,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin8,Assoc-acdm,bin9,Never-married,Sales,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Private,bin10,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,Germany,1
bin9,Self-emp-not-inc,bin1,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,El-Salvador,1
bin5,?,bin10,HS-grad,bin6,Divorced,?,Not-in-family,Black,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin2,Some-college,bin8,Divorced,Adm-clerical,Unmarried,White,Female,bin10,bin10,bin1,United-States,-1
bin8,Private,bin10,Bachelors,bin10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,bin10,bin10,bin8,United-States,1
bin8,Private,bin7,Doctorate,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin9,Private,bin6,9th,bin1,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin8,Local-gov,bin8,Some-college,bin8,Divorced,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin1,Private,bin9,11th,bin2,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin1,Philippines,-1
bin3,Private,bin4,Masters,bin10,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin4,7th-8th,bin1,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin9,United-States,-1
bin7,Federal-gov,bin3,Bachelors,bin10,Divorced,Adm-clerical,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Self-emp-inc,bin4,Assoc-acdm,bin9,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin10,Self-emp-inc,bin5,Masters,bin10,Widowed,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin2,United-States,-1
bin1,Private,bin9,10th,bin1,Never-married,Other-service,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin8,Local-gov,bin5,Masters,bin10,Divorced,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin10,United-States,1
bin4,Self-emp-not-inc,bin4,Some-college,bin8,Divorced,Other-service,Unmarried,White,Female,bin10,bin10,bin2,United-States,-1
bin7,Private,bin10,HS-grad,bin6,Divorced,Handlers-cleaners,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin4,Some-college,bin8,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin10,United-States,1
bin9,Local-gov,bin1,Some-college,bin8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,bin10,bin10,bin10,United-States,1
bin2,Private,bin1,HS-grad,bin6,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin4,Private,bin2,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,bin10,bin10,bin8,Taiwan,-1
bin5,Private,bin9,Some-college,bin8,Never-married,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Self-emp-inc,bin1,Some-college,bin8,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin10,5th-6th,bin1,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin2,Mexico,-1
bin3,Private,bin8,Bachelors,bin10,Never-married,Sales,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin8,Private,bin10,HS-grad,bin6,Divorced,Craft-repair,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin1,?,bin10,HS-grad,bin6,Never-married,?,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin4,Private,bin5,HS-grad,bin6,Divorced,Transport-moving,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Private,bin7,10th,bin1,Divorced,Handlers-cleaners,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin4,HS-grad,bin6,Never-married,Adm-clerical,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin7,Local-gov,bin9,Masters,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin3,State-gov,bin10,Bachelors,bin10,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin6,10th,bin1,Never-married,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin10,United-States,1
bin3,Private,bin9,Some-college,bin8,Divorced,Adm-clerical,Unmarried,Black,Female,bin10,bin10,bin3,United-States,-1
bin3,Private,bin10,HS-grad,bin6,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin10,HS-grad,bin6,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin7,11th,bin2,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin5,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,Black,Male,bin10,bin10,bin10,United-States,1
bin5,Private,bin5,Assoc-acdm,bin9,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin10,?,bin10,5th-6th,bin1,Married-spouse-absent,?,Not-in-family,White,Male,bin10,bin10,bin2,United-States,-1
bin10,Private,bin3,Masters,bin10,Divorced,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin6,Private,bin10,Prof-school,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin7,Private,bin8,HS-grad,bin6,Divorced,Craft-repair,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin1,Some-college,bin8,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin8,Some-college,bin8,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin2,Private,bin6,Some-college,bin8,Never-married,Machine-op-inspct,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin2,State-gov,bin3,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,Other,Female,bin10,bin10,bin8,Canada,-1
bin7,Private,bin3,HS-grad,bin6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin7,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Self-emp-inc,bin5,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin10,HS-grad,bin6,Never-married,Adm-clerical,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin10,Private,bin9,Some-college,bin8,Married-civ-spouse,Transport-moving,Husband,White,Male,bin10,bin10,bin3,United-States,1
bin2,Private,bin10,HS-grad,bin6,Never-married,Sales,Own-child,White,Male,bin10,bin10,bin2,United-States,-1
bin3,Private,bin10,Some-college,bin8,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin3,United-States,-1
bin9,Private,bin1,9th,bin1,Divorced,Craft-repair,Unmarried,White,Female,bin10,bin10,bin9,United-States,-1
bin8,Self-emp-not-inc,bin7,Prof-school,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin6,Private,bin10,Masters,bin10,Divorced,Tech-support,Unmarried,White,Female,bin10,bin10,bin8,?,1
bin10,Self-emp-not-inc,bin3,Masters,bin10,Separated,Sales,Unmarried,White,Female,bin10,bin10,bin3,United-States,-1
bin3,Private,bin1,Some-college,bin8,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin10,United-States,-1
bin2,Private,bin4,Bachelors,bin10,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin5,Self-emp-not-inc,bin6,HS-grad,bin6,Never-married,Other-service,Unmarried,White,Male,bin10,bin10,bin10,United-States,-1
bin2,Private,bin5,Some-college,bin8,Never-married,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin4,10th,bin1,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin10,Self-emp-not-inc,bin2,Bachelors,bin10,Married-civ-spouse,Adm-clerical,Husband,White,Male,bin10,bin10,bin1,United-States,-1
bin2,Private,bin3,Some-college,bin8,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,bin10,bin10,bin1,South,-1
bin9,Private,bin10,Some-college,bin8,Divorced,Machine-op-inspct,Not-in-family,Black,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin6,HS-grad,bin6,Never-married,Other-service,Own-child,White,Female,bin10,bin10,bin8,United-States,-1
bin8,Private,bin8,HS-grad,bin6,Never-married,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin2,Private,bin3,Bachelors,bin10,Never-married,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin3,Masters,bin10,Never-married,Prof-specialty,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin9,Private,bin9,Bachelors,bin10,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin1,United-States,1
bin7,Self-emp-not-inc,bin5,Bachelors,bin10,Married-civ-spouse,Adm-clerical,Wife,White,Female,bin10,bin10,bin8,United-States,1
bin1,Private,bin3,11th,bin2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin8,Bachelors,bin10,Widowed,Exec-managerial,Not-in-family,White,Female,bin10,bin10,bin10,United-States,-1
bin10,Self-emp-inc,bin4,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin4,Private,bin1,Bachelors,bin10,Divorced,Other-service,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin10,Private,bin2,Doctorate,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin5,Private,bin10,Masters,bin10,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin10,France,-1
bin6,Private,bin10,HS-grad,bin6,Married-civ-spouse,Farming-fishing,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin2,HS-grad,bin6,Married-spouse-absent,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,bin10,bin10,bin8,United-States,-1
bin3,Self-emp-not-inc,bin9,10th,bin1,Married-civ-spouse,Farming-fishing,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin7,Private,bin8,Bachelors,bin10,Divorced,Exec-managerial,Unmarried,White,Female,bin10,bin10,bin8,United-States,-1
bin5,Private,bin7,10th,bin1,Never-married,Other-service,Not-in-family,White,Male,bin10,bin10,bin2,United-States,-1
bin7,Private,bin4,Some-college,bin8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin1,Private,bin9,Some-college,bin8,Never-married,Other-service,Own-child,White,Female,bin10,bin10,bin1,United-States,-1
bin9,Local-gov,bin1,HS-grad,bin6,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,bin10,bin10,bin8,United-States,-1
bin9,State-gov,bin3,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin3,Private,bin10,Some-college,bin8,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin10,?,bin7,Masters,bin10,Divorced,?,Not-in-family,White,Male,bin10,bin10,bin1,United-States,-1
bin10,Without-pay,bin4,HS-grad,bin6,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin1,Philippines,-1
bin4,Private,bin5,HS-grad,bin6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin9,Private,bin8,Some-college,bin8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin5,Private,bin10,5th-6th,bin1,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin8,El-Salvador,-1
bin8,Local-gov,bin10,Bachelors,bin10,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,bin10,bin10,bin8,United-States,1
bin7,Private,bin4,HS-grad,bin6,Married-civ-spouse,Sales,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin10,Self-emp-not-inc,bin1,HS-grad,bin6,Married-civ-spouse,Other-service,Husband,White,Male,bin10,bin10,bin10,United-States,-1
bin6,Private,bin4,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin3,Some-college,bin8,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin9,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Private,bin1,Some-college,bin8,Never-married,Exec-managerial,Not-in-family,White,Male,bin10,bin10,bin10,United-States,-1
bin4,?,bin8,HS-grad,bin6,Widowed,?,Unmarried,White,Female,bin10,bin10,bin3,United-States,-1
bin3,Local-gov,bin6,HS-grad,bin6,Never-married,Craft-repair,Unmarried,Black,Male,bin10,bin10,bin8,United-States,-1
bin6,Private,bin8,HS-grad,bin6,Married-civ-spouse,Exec-managerial,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin4,Self-emp-not-inc,bin2,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin3,United-States,-1
bin1,?,bin7,11th,bin2,Never-married,?,Own-child,White,Male,bin10,bin10,bin1,United-States,-1
bin10,Private,bin10,HS-grad,bin6,Divorced,Machine-op-inspct,Not-in-family,White,Female,bin10,bin10,bin3,United-States,-1
bin5,Private,bin9,HS-grad,bin6,Never-married,Craft-repair,Not-in-family,White,Male,bin10,bin10,bin9,United-States,-1
bin7,Private,bin8,HS-grad,bin6,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin10,United-States,-1
bin4,?,bin2,HS-grad,bin6,Never-married,?,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin3,Private,bin6,HS-grad,bin6,Never-married,Handlers-cleaners,Own-child,White,Male,bin10,bin10,bin10,United-States,-1
bin4,Private,bin1,HS-grad,bin6,Never-married,Machine-op-inspct,Own-child,White,Male,bin10,bin10,bin8,United-States,-1
bin4,Private,bin2,HS-grad,bin6,Divorced,Other-service,Unmarried,White,Female,bin10,bin10,bin9,United-States,-1
bin9,Local-gov,bin8,HS-grad,bin6,Married-civ-spouse,Other-service,Husband,Black,Male,bin10,bin10,bin8,United-States,-1
bin7,State-gov,bin6,Some-college,bin8,Divorced,Sales,Not-in-family,White,Female,bin10,bin10,bin8,United-States,-1
bin6,Private,bin9,Bachelors,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin9,United-States,1
bin5,Private,bin5,Assoc-voc,bin8,Never-married,Prof-specialty,Not-in-family,White,Male,bin10,bin10,bin8,United-States,-1
bin9,Self-emp-not-inc,bin7,Doctorate,bin10,Married-civ-spouse,Prof-specialty,Husband,White,Male,bin10,bin10,bin10,United-States,1
bin2,Private,bin10,HS-grad,bin6,Never-married,Exec-managerial,Unmarried,White,Male,bin10,bin10,bin8,United-States,-1
bin1,?,bin8,Some-college,bin8,Never-married,?,Own-child,White,Female,bin10,bin10,bin3,United-States,-1
bin5,Self-emp-not-inc,bin3,HS-grad,bin6,Married-civ-spouse,Craft-repair,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin8,Private,bin1,HS-grad,bin6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,bin10,bin10,bin8,United-States,1
bin7,?,bin2,12th,bin2,Divorced,?,Not-in-family,White,Female,bin10,bin10,bin8,Canada,-1
bin4,Private,bin8,Assoc-acdm,bin9,Married-civ-spouse,Exec-managerial,Wife,White,Female,bin10,bin10,bin10,Thailand,1
bin6,Private,bin8,Assoc-acdm,bin9,Married-civ-spouse,Other-service,Wife,White,Female,bin10,bin10,bin2,United-States,-1
bin8,Private,bin10,Bachelors,bin10,Never-married,Exec-managerial,Unmarried,Black,Female,bin10,bin10,bin8,United-States,-1
bin7,Private,bin7,HS-grad,bin6,Divorced,Priv-house-serv,Not-in-family,White,Female,bin10,bin10,bin8,Guatemala,-1
